emp_no,first_name,last_name,birth_date,from_date,to_date,title
96664,Mamdouh,Ecklund,1962-01-19,1990-05-25,9999-01-01,Senior Engineer
96669,Zhenbing,Ferretti,1960-07-19,1985-03-28,9999-01-01,Senior Staff
96686,Serenella,Bashian,1961-01-18,1992-04-24,9999-01-01,Senior Engineer
96694,Magdalena,Toyoshima,1961-12-04,1988-06-22,9999-01-01,Senior Engineer
96697,Jaideep,Farrar,1962-02-10,1991-11-03,9999-01-01,Staff
96705,Janche,Lienhardt,1961-01-11,1988-10-15,9999-01-01,Technique Leader
96708,Yongdong,Landherr,1962-01-27,1991-07-11,9999-01-01,Senior Staff
96725,Kazuhira,Covnot,1962-01-14,1990-08-09,9999-01-01,Senior Staff
96733,Makato,Jonsson,1961-07-18,1987-03-09,9999-01-01,Senior Engineer
96744,Peternela,Badr,1962-11-22,1987-12-01,9999-01-01,Senior Staff
96752,Ishfaq,Kaiser,1960-07-31,1991-11-20,9999-01-01,Engineer
96754,Nobuyoshi,Bamford,1963-11-22,1992-06-17,9999-01-01,Senior Staff
96767,Arumugam,Vecchio,1965-01-07,1985-08-14,9999-01-01,Engineer
96778,Serif,Busillo,1963-11-24,1986-09-14,9999-01-01,Senior Staff
96785,Macha,Coors,1963-12-04,1987-12-22,9999-01-01,Staff
96790,Yishay,Fendler,1962-05-11,1990-12-02,9999-01-01,Senior Staff
96804,Berto,Makrucki,1960-10-03,1989-12-06,9999-01-01,Senior Engineer
96808,Marit,Shobatake,1963-03-29,1987-01-31,9999-01-01,Engineer
96813,Juichirou,Lubachevsky,1964-04-12,1988-10-06,9999-01-01,Staff
96821,Vasiliy,Alpin,1962-06-10,1986-07-05,9999-01-01,Senior Staff
96824,Gift,Akiyama,1962-06-19,1988-04-29,9999-01-01,Senior Staff
96825,Heping,Brender,1964-12-05,1991-08-14,9999-01-01,Engineer
96834,Kenton,Dymetman,1960-10-16,1987-02-17,9999-01-01,Technique Leader
96837,Mohan,Pavlopoulou,1962-12-30,1989-05-27,9999-01-01,Senior Engineer
96850,Visit,Picco,1962-05-07,1988-10-01,9999-01-01,Senior Staff
96877,Mohit,Rissanen,1964-04-18,1990-10-24,9999-01-01,Senior Staff
96880,Zhiguo,Birch,1960-01-06,1991-05-14,9999-01-01,Senior Engineer
96886,Weiru,Conde,1962-04-15,1986-04-12,9999-01-01,Staff
96898,Ung,Vieri,1964-09-12,1988-12-31,9999-01-01,Engineer
96925,Uli,Deverell,1960-09-17,1987-12-19,9999-01-01,Senior Engineer
96928,Subhrajyoti,Kroon,1964-05-20,1989-10-15,9999-01-01,Senior Staff
96935,Ghassan,Ghelli,1961-10-03,1990-08-29,9999-01-01,Assistant Engineer
96939,Bernd,Weisert,1963-09-05,1987-12-01,9999-01-01,Senior Engineer
96940,Sivanarayana,Stranks,1961-10-21,1987-10-16,9999-01-01,Technique Leader
96953,Lakshmi,Felder,1964-02-25,1989-06-26,9999-01-01,Senior Staff
96980,Giordano,Bierman,1964-09-12,1990-11-24,9999-01-01,Engineer
96984,Akemi,Erni,1962-05-07,1988-02-02,9999-01-01,Staff
96987,Atreyi,Pietrzykowski,1964-05-10,1988-12-06,9999-01-01,Staff
96988,Ashish,Klyachko,1962-05-14,1992-03-20,9999-01-01,Senior Engineer
96992,Kensyu,Stenning,1962-04-20,1992-05-19,9999-01-01,Engineer
97003,Mostafa,Takkinen,1962-06-18,1985-10-08,9999-01-01,Senior Engineer
97018,Jeanna,Chinen,1965-01-09,1989-01-01,9999-01-01,Senior Engineer
97032,Froduald,Meriste,1960-06-05,1987-02-20,9999-01-01,Senior Staff
97040,Suebskul,Peak,1962-04-14,1987-03-12,9999-01-01,Technique Leader
97050,Remko,Sadowsky,1960-10-18,1992-01-30,9999-01-01,Staff
97059,Akeno,Deyuan,1963-09-29,1992-04-08,9999-01-01,Senior Engineer
97067,Sungwon,Beutelspacher,1964-04-20,1990-01-14,9999-01-01,Staff
97072,Indrajit,Callaway,1962-09-01,1990-07-10,9999-01-01,Senior Engineer
97090,Bartek,Camurati,1964-08-19,1985-10-09,9999-01-01,Senior Staff
97093,Susanna,Bellmore,1964-02-20,1992-05-01,9999-01-01,Senior Engineer
97096,Chiradeep,Erdmenger,1964-07-25,1986-12-17,9999-01-01,Engineer
97102,Angel,Takanami,1963-08-23,1990-02-18,9999-01-01,Senior Staff
97108,Jongsuk,Delgrande,1960-08-04,1991-09-30,9999-01-01,Engineer
97117,Tsz,Lunn,1964-07-26,1992-02-25,9999-01-01,Staff
97133,Bokyung,Lenart,1963-02-07,1988-09-25,9999-01-01,Senior Engineer
97134,Moon,Merel,1961-11-16,1990-09-11,9999-01-01,Engineer
97138,Wonhee,Ranft,1961-02-04,1989-07-28,9999-01-01,Assistant Engineer
97146,Jagoda,Thorelli,1961-10-22,1989-07-23,9999-01-01,Senior Staff
97150,Thodoros,Lipner,1963-01-29,1985-03-04,9999-01-01,Senior Staff
97154,Zhonghui,Ermel,1963-02-27,1988-07-17,9999-01-01,Senior Engineer
97168,Rosella,Foong,1964-10-28,1992-04-28,9999-01-01,Senior Engineer
97169,Przemyslawa,Strehl,1962-03-20,1985-03-05,9999-01-01,Senior Staff
97175,Martina,Eterovic,1960-07-08,1987-07-07,9999-01-01,Senior Engineer
97178,Radhia,Uhrig,1960-11-21,1991-02-10,9999-01-01,Engineer
97186,Fumiya,Cannard,1963-09-08,1986-03-29,9999-01-01,Senior Engineer
97189,Mohit,Talmor,1962-12-31,1989-04-23,9999-01-01,Engineer
97198,Stamatina,Aumann,1963-03-11,1985-02-21,9999-01-01,Engineer
97199,Tokuyasu,Aseltine,1960-03-14,1990-08-21,9999-01-01,Senior Staff
97207,Cathie,Goodrum,1962-01-06,1986-04-10,9999-01-01,Senior Staff
97209,JoAnne,Ibel,1963-07-21,1989-02-18,9999-01-01,Staff
97224,Giap,Polupanov,1960-02-04,1985-06-17,9999-01-01,Engineer
97247,Guiseppe,Hitomi,1963-06-22,1986-06-02,9999-01-01,Staff
97253,Stella,Pellegrinelli,1960-08-03,1985-12-08,9999-01-01,Staff
97255,Hatsukazu,Gopalakrishnan,1964-08-09,1989-10-10,9999-01-01,Staff
97284,Halsur,Rothe,1964-09-09,1990-01-11,9999-01-01,Engineer
97289,Hailing,Karunanithi,1962-07-02,1988-03-20,9999-01-01,Senior Staff
97320,Cullen,Stasinski,1960-10-14,1986-07-12,9999-01-01,Senior Staff
97321,Radhakrishnan,Mungall,1961-04-06,1988-07-01,9999-01-01,Staff
97323,Gianluca,Dredge,1964-10-12,1989-03-06,9999-01-01,Senior Engineer
97342,Maya,Falck,1960-07-12,1989-08-31,9999-01-01,Engineer
97343,Tomokazu,Jenevein,1964-07-26,1987-05-11,9999-01-01,Senior Staff
97344,Valeska,Zlotek,1960-07-20,1991-09-02,9999-01-01,Senior Engineer
97358,Weicheng,Walston,1963-08-20,1986-03-01,9999-01-01,Senior Engineer
97370,Rayond,Baezner,1961-06-21,1991-03-07,9999-01-01,Senior Engineer
97377,Baruch,Tanemo,1962-12-14,1987-05-14,9999-01-01,Staff
97379,Mingdong,Flexer,1964-03-24,1989-12-04,9999-01-01,Senior Engineer
97380,Rayond,Naudin,1963-05-31,1986-09-26,9999-01-01,Senior Staff
97389,Tsvetan,Gerlach,1963-02-24,1990-04-15,9999-01-01,Senior Engineer
97405,Geraldo,McConalogue,1960-06-30,1992-07-19,9999-01-01,Engineer
97408,Mototsugu,Rissanen,1964-01-06,1986-08-15,9999-01-01,Staff
97411,Stepehn,Narwekar,1962-06-29,1985-11-16,9999-01-01,Senior Staff
97413,Luerbio,Asser,1961-03-11,1989-06-30,9999-01-01,Staff
97414,Basant,Stemann,1963-07-28,1992-02-07,9999-01-01,Engineer
97419,Jixiang,Simkin,1964-01-24,1991-07-27,9999-01-01,Technique Leader
97425,Ranan,Barreiro,1962-03-15,1986-08-28,9999-01-01,Engineer
97426,Hailing,Brendel,1961-12-15,1987-10-11,9999-01-01,Senior Engineer
97427,Bedrich,Vasanthakumar,1963-12-21,1991-05-10,9999-01-01,Senior Staff
97441,Jinya,Sifakis,1962-10-19,1989-05-03,9999-01-01,Staff
97450,Lokesh,McClurg,1962-01-09,1992-05-12,9999-01-01,Technique Leader
97453,Jiang,Baaz,1962-12-13,1985-07-01,9999-01-01,Engineer
97469,Shaowei,Salvesen,1960-06-06,1991-10-30,9999-01-01,Senior Engineer
97476,Deniz,Kitai,1963-08-27,1992-06-23,9999-01-01,Staff
97477,Yinlin,Orsini,1963-12-23,1986-07-01,9999-01-01,Staff
97479,Xinan,Pagter,1963-10-17,1985-02-14,9999-01-01,Senior Engineer
97481,Renee,Brattka,1963-06-09,1987-03-16,9999-01-01,Staff
97497,Gopalakrishnan,Kolvik,1963-07-04,1988-09-16,9999-01-01,Engineer
97529,Vidya,Quittner,1963-08-19,1988-11-28,9999-01-01,Engineer
97530,Shooichi,Bain,1962-07-26,1988-03-11,9999-01-01,Senior Staff
97539,Huei,Kolinko,1962-08-07,1986-09-03,9999-01-01,Engineer
97543,Phule,Stanfel,1960-12-17,1985-10-14,9999-01-01,Engineer
97546,Howell,Mamelak,1962-06-26,1986-04-14,9999-01-01,Staff
97548,Mountaz,Nilsson,1963-11-28,1991-06-02,9999-01-01,Engineer
97549,Stepehn,Glowinski,1962-08-16,1987-10-24,9999-01-01,Engineer
97550,Ibibia,Badache,1964-05-30,1991-08-27,9999-01-01,Staff
97566,Phule,Parascandalo,1962-08-03,1990-09-13,9999-01-01,Senior Staff
97589,Vasilii,Vernadat,1960-06-10,1986-04-13,9999-01-01,Senior Staff
97590,Ravishankar,Coorg,1963-06-01,1986-02-25,9999-01-01,Staff
97592,Shaowen,Crelier,1961-07-03,1986-11-01,9999-01-01,Engineer
97598,Rayond,Lunn,1964-03-15,1988-11-30,9999-01-01,Engineer
97603,Wayne,Servi,1963-07-09,1991-10-08,9999-01-01,Senior Staff
97608,Janche,Rodier,1963-03-12,1991-12-24,9999-01-01,Senior Staff
97614,Boguslaw,Kemmerer,1963-08-07,1989-03-30,9999-01-01,Senior Engineer
97623,Haldon,Janetzko,1965-01-25,1990-09-11,9999-01-01,Staff
97625,Uta,Riesenhuber,1963-02-20,1985-07-04,9999-01-01,Technique Leader
97631,Jiang,Perl,1961-02-21,1991-02-02,9999-01-01,Engineer
97639,Spyrose,Bresenham,1964-08-19,1990-03-22,9999-01-01,Senior Engineer
97642,Seongbin,Kushnir,1960-12-27,1985-11-28,9999-01-01,Senior Engineer
97649,Souichi,Merkl,1961-03-04,1989-01-28,9999-01-01,Senior Staff
97672,Niteen,Murrill,1960-05-08,1985-11-07,9999-01-01,Staff
97689,Maria,Zeidenstein,1963-03-23,1990-04-21,9999-01-01,Senior Staff
97692,Tommaso,Lukaszewicz,1961-07-10,1989-08-08,9999-01-01,Engineer
97702,Shuzo,Simmel,1963-06-06,1988-02-16,9999-01-01,Engineer
97732,Sukumar,Krzyzanowski,1962-04-30,1985-03-13,9999-01-01,Senior Engineer
97737,Ung,Fritzsche,1961-08-21,1988-09-15,9999-01-01,Engineer
97739,Aram,Soicher,1962-01-28,1990-04-21,9999-01-01,Senior Engineer
97743,Akemi,Berstel,1962-10-27,1987-05-02,9999-01-01,Engineer
97752,JoAnne,Carrera,1961-06-11,1986-05-01,9999-01-01,Engineer
97760,Elvis,Loncour,1961-02-21,1988-06-24,9999-01-01,Senior Staff
97761,Tzvetan,Nyrup,1962-08-18,1988-12-09,9999-01-01,Senior Engineer
97767,Kankanahalli,Nastansky,1961-03-24,1991-11-20,9999-01-01,Senior Staff
97777,Huei,Pouyioutas,1964-11-21,1991-12-26,9999-01-01,Senior Staff
97785,Vatsa,Strandh,1962-04-26,1989-10-12,9999-01-01,Senior Staff
97788,Unal,Segond,1962-08-31,1987-07-29,9999-01-01,Staff
97794,Toshimori,Turnbull,1964-11-16,1987-02-21,9999-01-01,Senior Staff
97804,Danai,Fraisse,1962-05-24,1989-04-30,9999-01-01,Staff
97814,Nahum,Reistad,1964-06-24,1988-08-03,9999-01-01,Senior Staff
97832,Zhiguo,Ranft,1961-04-02,1989-06-13,9999-01-01,Technique Leader
97834,Ronnie,Swab,1960-02-27,1985-09-12,9999-01-01,Staff
97836,Tremaine,Hartvigsen,1961-07-31,1989-08-21,9999-01-01,Senior Staff
97846,Aleksandar,Rothenberg,1962-07-02,1991-12-21,9999-01-01,Assistant Engineer
97857,Piyawadee,Kambil,1964-07-15,1991-03-11,9999-01-01,Staff
97861,Frazer,Clouatre,1962-10-29,1985-07-06,9999-01-01,Technique Leader
97862,Seshu,Luck,1961-10-05,1987-09-07,9999-01-01,Staff
97864,Carrsten,Trogemann,1963-11-26,1986-02-21,9999-01-01,Staff
97875,Zsolt,Dalton,1960-06-13,1989-01-13,9999-01-01,Senior Staff
97878,Nahum,Linares,1961-06-17,1991-11-28,9999-01-01,Staff
97883,Guenter,Ohori,1960-10-11,1992-03-31,9999-01-01,Senior Engineer
97893,Constantino,Ranft,1962-09-21,1989-04-12,9999-01-01,Senior Engineer
97901,Shaowei,Turnbull,1963-05-04,1989-11-05,9999-01-01,Staff
97904,Bilhanan,Katalagarianos,1960-04-27,1992-02-12,9999-01-01,Engineer
97906,Ranga,Aumann,1963-05-11,1990-08-14,9999-01-01,Senior Staff
97921,Marie,Wendorf,1961-09-30,1985-12-15,9999-01-01,Technique Leader
97927,Pasqua,Broder,1961-04-27,1991-10-11,9999-01-01,Engineer
97929,Shahar,Zeilberger,1962-11-22,1988-04-24,9999-01-01,Senior Staff
97932,Doowon,Brender,1962-02-27,1987-08-24,9999-01-01,Staff
97934,Hausi,Dayana,1960-01-31,1990-04-06,9999-01-01,Staff
97941,Kazuhiko,Miake,1963-08-02,1985-12-30,9999-01-01,Senior Engineer
97949,Martina,Middleton,1961-02-03,1986-05-13,9999-01-01,Senior Engineer
97950,Fabrizio,Adachi,1963-06-24,1991-05-17,9999-01-01,Staff
97955,Barry,Ginneken,1962-12-07,1991-06-12,9999-01-01,Staff
97960,Ayakannu,Bale,1963-09-10,1992-06-17,9999-01-01,Engineer
97964,Christoph,Coors,1964-09-21,1985-07-01,9999-01-01,Senior Engineer
97972,Adil,Woycyznski,1960-11-28,1990-03-08,9999-01-01,Senior Engineer
97973,Jianhao,Gire,1964-08-01,1988-02-03,9999-01-01,Engineer
97974,Fabrizio,Hempstead,1963-12-28,1991-03-04,9999-01-01,Engineer
97978,Koichi,Cesareni,1964-12-02,1991-01-17,9999-01-01,Senior Staff
97981,Willard,Kilgour,1962-09-27,1989-01-26,9999-01-01,Senior Engineer
97988,Bokyung,Herbst,1963-04-15,1992-04-07,9999-01-01,Senior Engineer
97998,Conrado,Shimshoni,1964-04-06,1990-12-22,9999-01-01,Senior Engineer
98000,Vitali,Fabrizio,1964-10-19,1985-12-11,9999-01-01,Technique Leader
98002,Halsur,Munoz,1961-03-10,1985-12-28,9999-01-01,Staff
98003,Emdad,Lyonns,1962-10-17,1986-06-20,9999-01-01,Senior Staff
98005,Yechezkel,Siprelle,1964-05-02,1989-07-04,9999-01-01,Staff
98006,Lenore,Bamford,1960-03-02,1985-02-16,9999-01-01,Senior Staff
98010,Elgin,Bednarek,1963-08-04,1991-07-12,9999-01-01,Engineer
98021,Shih,Hinsberger,1963-04-01,1986-03-15,9999-01-01,Senior Staff
98022,Mihalis,Rothenberg,1961-05-10,1989-09-04,9999-01-01,Senior Staff
98024,Badri,Openshaw,1960-10-30,1987-09-19,9999-01-01,Senior Engineer
98025,Chuanyi,Baar,1964-01-27,1990-12-24,9999-01-01,Senior Engineer
98044,Rafols,Farrow,1960-11-11,1989-10-27,9999-01-01,Senior Staff
98045,Teiji,Setia,1964-08-09,1985-03-28,9999-01-01,Staff
98059,Tuval,Kermarrec,1960-07-21,1988-07-23,9999-01-01,Senior Staff
98062,Xinyu,Rosaz,1961-12-23,1987-01-23,9999-01-01,Engineer
98065,Barton,Docker,1963-09-21,1991-01-31,9999-01-01,Technique Leader
98078,Siddarth,Siksek,1964-05-23,1992-03-14,9999-01-01,Engineer
98080,Kazuhito,Erev,1960-02-01,1992-07-10,9999-01-01,Senior Staff
98089,Hailing,Harllee,1962-10-20,1988-09-02,9999-01-01,Staff
98093,Shiv,Cangellaris,1961-04-15,1988-05-17,9999-01-01,Senior Engineer
98100,Lokesh,Terwilliger,1962-02-23,1992-04-15,9999-01-01,Senior Staff
98102,Mingdong,Klassen,1963-03-03,1992-07-05,9999-01-01,Senior Staff
98103,Tristan,Marwedel,1964-12-30,1985-02-19,9999-01-01,Assistant Engineer
98108,Maia,Emmerich,1961-05-19,1991-03-20,9999-01-01,Senior Engineer
98111,Marjo,Uhrik,1963-03-21,1987-09-19,9999-01-01,Senior Engineer
98114,Masato,Marchegay,1963-08-06,1985-11-20,9999-01-01,Senior Engineer
98123,Boriana,Bazelow,1960-04-29,1986-02-17,9999-01-01,Staff
98127,Stein,Frolund,1960-01-30,1988-12-21,9999-01-01,Senior Engineer
98132,Zhensheng,Burnard,1963-11-14,1986-05-02,9999-01-01,Senior Engineer
98135,Maris,Weedman,1962-01-18,1987-11-09,9999-01-01,Senior Engineer
98137,Suebskul,Muchinsky,1961-02-27,1985-11-04,9999-01-01,Senior Engineer
98143,Naraig,Ventosa,1960-05-12,1986-04-04,9999-01-01,Senior Staff
98161,Gully,Krichel,1964-09-24,1988-02-07,9999-01-01,Technique Leader
98162,Toshiki,Bharadwaj,1962-02-10,1987-03-01,9999-01-01,Engineer
98175,Valery,Vernadat,1960-08-10,1987-01-24,9999-01-01,Senior Engineer
98190,Masako,Ambroszkiewicz,1962-09-12,1987-05-26,9999-01-01,Staff
98198,Eckart,Birge,1960-11-11,1986-07-12,9999-01-01,Senior Staff
98223,Kristina,Avouris,1962-09-19,1985-09-13,9999-01-01,Senior Staff
98230,Renee,Castellani,1964-12-18,1987-09-08,9999-01-01,Engineer
98231,Kasturi,Delgrange,1961-03-03,1985-07-19,9999-01-01,Assistant Engineer
98232,Takanari,Bridgland,1961-03-18,1985-04-04,9999-01-01,Engineer
98250,Freyja,Reeken,1963-08-13,1986-08-25,9999-01-01,Senior Engineer
98251,Branimir,Mukaidono,1961-07-14,1988-07-06,9999-01-01,Senior Staff
98254,Xiadong,Peres,1963-09-09,1987-10-05,9999-01-01,Senior Engineer
98261,Sadun,Ebeling,1961-10-04,1988-01-12,9999-01-01,Senior Engineer
98274,Gill,Compeau,1960-03-25,1989-12-26,9999-01-01,Senior Staff
98275,Teruyuki,Luff,1961-09-14,1987-06-19,9999-01-01,Senior Staff
98276,Quingbo,Perko,1962-03-22,1992-04-11,9999-01-01,Engineer
98288,Sumali,Huttel,1965-01-12,1989-09-12,9999-01-01,Staff
98304,Heather,Shanbhogue,1964-04-29,1985-11-18,9999-01-01,Staff
98316,Jingling,Dalton,1964-09-04,1987-01-21,9999-01-01,Engineer
98324,Stafford,Hofting,1963-12-25,1989-05-11,9999-01-01,Senior Engineer
98325,Leni,Osgood,1964-03-29,1986-08-05,9999-01-01,Senior Engineer
98334,Felicidad,Bazelow,1960-10-28,1987-06-06,9999-01-01,Staff
98341,Naftaly,Talmor,1961-10-29,1991-05-29,9999-01-01,Staff
98342,Qingxiang,Braccini,1960-05-25,1992-02-24,9999-01-01,Staff
98343,Marc,Genin,1961-07-13,1987-02-12,9999-01-01,Senior Staff
98351,Florina,Setia,1962-01-28,1985-02-02,9999-01-01,Senior Staff
98354,Goncalo,Vingron,1963-05-05,1985-11-09,9999-01-01,Senior Staff
98364,Alselm,Larfeldt,1964-02-24,1989-11-25,9999-01-01,Senior Engineer
98382,Manu,Yoshizawa,1964-02-11,1990-05-24,9999-01-01,Staff
98384,Nadjib,Reeken,1963-05-14,1990-12-26,9999-01-01,Senior Engineer
98386,Theirry,Luiz,1963-07-17,1992-04-21,9999-01-01,Assistant Engineer
98389,Aemilian,Suri,1963-10-30,1990-06-20,9999-01-01,Staff
98396,Sampalli,Georg,1960-10-02,1986-06-29,9999-01-01,Senior Engineer
98400,Brigham,Badache,1964-12-30,1992-01-18,9999-01-01,Engineer
98403,Franziska,Roohalamini,1961-08-11,1989-04-16,9999-01-01,Senior Staff
98409,Akeno,Perelgut,1964-10-26,1985-04-13,9999-01-01,Senior Engineer
98413,Jianhua,Tagansky,1962-11-27,1989-03-20,9999-01-01,Senior Staff
98416,Khue,Baja,1962-01-17,1990-01-14,9999-01-01,Senior Engineer
98418,DAIDA,Malinowski,1962-12-21,1988-07-30,9999-01-01,Senior Engineer
98440,Conor,Erni,1961-03-29,1991-04-18,9999-01-01,Engineer
98441,Martins,Reutenauer,1963-12-26,1988-12-26,9999-01-01,Staff
98442,Leni,Willoner,1961-04-24,1986-10-28,9999-01-01,Staff
98452,Alselm,Mungall,1961-02-19,1989-09-06,9999-01-01,Engineer
98455,Uli,Melichar,1964-03-14,1991-08-19,9999-01-01,Engineer
98466,Stella,Pillow,1961-09-18,1991-04-21,9999-01-01,Staff
98469,Fen,Leijenhorst,1962-08-31,1989-04-02,9999-01-01,Senior Staff
98474,Shigehito,Potthoff,1963-10-14,1987-01-09,9999-01-01,Staff
98475,Mariusz,Kinley,1961-07-27,1987-06-18,9999-01-01,Senior Staff
98482,Yuguang,Muchinsky,1960-07-30,1985-06-01,9999-01-01,Senior Staff
98487,Gill,Spataro,1960-07-28,1985-06-03,9999-01-01,Senior Staff
98492,Kerhong,Thiria,1962-07-23,1988-09-26,9999-01-01,Senior Engineer
98494,Chenye,Penttonen,1962-02-28,1991-01-14,9999-01-01,Senior Staff
98501,Eberhardt,Mapelli,1961-10-06,1989-12-05,9999-01-01,Senior Engineer
98505,Feiyu,Gien,1961-06-01,1987-02-27,9999-01-01,Engineer
98507,Mark,Nergos,1961-09-28,1987-08-31,9999-01-01,Senior Engineer
98508,Bedir,Stavenow,1963-11-30,1991-12-02,9999-01-01,Senior Engineer
98513,Sumant,Trumbly,1962-09-05,1992-03-31,9999-01-01,Senior Engineer
98519,Shin,Pehl,1964-09-11,1986-08-23,9999-01-01,Senior Staff
98537,Somnath,Uhrig,1961-03-31,1990-11-10,9999-01-01,Engineer
98572,Clyde,Bugaenko,1964-01-11,1985-04-06,9999-01-01,Staff
98574,Falguni,Rattan,1962-02-22,1989-09-20,9999-01-01,Engineer
98576,Krisda,Androutsos,1960-01-18,1990-01-10,9999-01-01,Senior Engineer
98580,Irene,Otillio,1963-04-17,1985-05-11,9999-01-01,Staff
98583,Panayotis,Stanger,1960-02-08,1986-07-22,9999-01-01,Staff
98590,Parke,Furudate,1963-01-25,1991-05-02,9999-01-01,Staff
98592,Aloys,Benzaken,1960-09-28,1988-12-05,9999-01-01,Senior Staff
98597,Anestis,Schiper,1962-11-11,1985-04-25,9999-01-01,Technique Leader
98599,Zhongwei,Luon,1960-10-28,1988-02-24,9999-01-01,Staff
98601,Baziley,Socorro,1961-10-29,1990-03-03,9999-01-01,Engineer
98602,Lucien,Kroha,1960-10-07,1985-08-01,9999-01-01,Senior Engineer
98603,Tommaso,Norsworthy,1964-02-22,1987-01-13,9999-01-01,Engineer
98606,Manton,Krupka,1960-04-25,1989-04-17,9999-01-01,Engineer
98611,Masako,Merkl,1960-02-11,1988-02-02,9999-01-01,Engineer
98613,Hyuckchul,Baby,1963-12-23,1988-05-25,9999-01-01,Senior Staff
98623,Aran,Valiente,1963-03-26,1986-04-30,9999-01-01,Technique Leader
98630,Dines,Basagni,1961-09-24,1989-06-10,9999-01-01,Staff
98640,Fabrizio,Waterhouse,1961-04-19,1989-10-23,9999-01-01,Assistant Engineer
98653,Franziska,Gonthier,1964-01-19,1991-06-13,9999-01-01,Assistant Engineer
98664,Kendra,Felcyn,1963-01-24,1992-02-09,9999-01-01,Senior Staff
98666,Candido,Merro,1960-05-05,1991-02-27,9999-01-01,Engineer
98668,Gao,Leppanen,1963-12-22,1987-07-14,9999-01-01,Senior Staff
98677,Lijie,Lampe,1962-09-21,1991-05-25,9999-01-01,Senior Staff
98695,Hausi,Ruther,1960-10-28,1988-01-08,9999-01-01,Engineer
98708,Moriyoshi,Constantine,1962-05-10,1990-01-11,9999-01-01,Senior Engineer
98712,Renny,Chandrasekhar,1964-01-23,1985-08-26,9999-01-01,Senior Staff
98723,Mrinalini,Moehrke,1962-06-17,1985-04-01,9999-01-01,Engineer
98726,Ronnie,Pargaonkar,1960-03-01,1985-05-21,9999-01-01,Senior Engineer
98731,Martina,Lundstrom,1964-09-23,1985-09-14,9999-01-01,Senior Staff
98737,Seongbin,Hatcliff,1964-09-13,1989-09-19,9999-01-01,Senior Staff
98743,Georgy,Macedo,1963-01-25,1989-03-28,9999-01-01,Staff
98746,Zhilian,Rodiger,1961-12-12,1987-07-05,9999-01-01,Technique Leader
98757,Tesuya,Speel,1960-04-14,1986-11-22,9999-01-01,Senior Staff
98758,Gil,Dymetman,1961-06-23,1991-04-29,9999-01-01,Engineer
98774,Richara,Oxman,1960-07-16,1988-03-13,9999-01-01,Senior Staff
98775,Chiranjit,Serot,1962-01-23,1987-12-18,9999-01-01,Engineer
98781,Heping,Anick,1961-08-04,1987-07-22,9999-01-01,Senior Staff
98788,Muzhong,Demian,1960-12-21,1987-02-15,9999-01-01,Senior Engineer
98790,Dharmaraja,Benveniste,1964-12-17,1988-10-22,9999-01-01,Engineer
98811,Tetsurou,Yurek,1962-10-23,1988-10-09,9999-01-01,Senior Staff
98819,Marl,Ushiama,1964-01-16,1988-01-05,9999-01-01,Senior Staff
98829,Claude,Kragelund,1962-06-27,1991-02-08,9999-01-01,Senior Engineer
98839,Sudharsan,Cochrane,1960-09-19,1992-03-13,9999-01-01,Senior Engineer
98847,Toshimori,Brookman,1960-01-09,1985-06-10,9999-01-01,Senior Staff
98855,Chirstian,Avouris,1960-03-01,1986-02-20,9999-01-01,Staff
98857,Masami,Constantine,1960-10-18,1986-07-30,9999-01-01,Senior Engineer
98858,Pradeep,Docker,1962-10-30,1985-05-23,9999-01-01,Senior Staff
98860,JoAnne,Waterhouse,1961-02-26,1986-10-25,9999-01-01,Staff
98864,Valter,Schapiro,1962-11-23,1987-04-09,9999-01-01,Engineer
98868,Berni,Serra,1960-08-20,1985-03-14,9999-01-01,Engineer
98872,Dmitri,Anick,1960-06-04,1987-01-25,9999-01-01,Senior Engineer
98879,Sailaja,Heemskerk,1960-11-04,1986-11-26,9999-01-01,Engineer
98890,Erez,Alpay,1962-10-31,1987-07-15,9999-01-01,Senior Staff
98901,Sivanarayana,Lorie,1960-07-03,1987-03-08,9999-01-01,Engineer
98906,Xinglin,Serdy,1962-10-01,1985-02-26,9999-01-01,Senior Staff
98907,Serge,Jervis,1962-11-24,1986-12-17,9999-01-01,Engineer
98909,Kwok,Pews,1964-12-06,1992-05-02,9999-01-01,Senior Staff
98912,Lihong,Hoppenstand,1960-05-04,1991-10-06,9999-01-01,Senior Staff
98925,Kensei,Heping,1963-02-25,1991-11-14,9999-01-01,Senior Engineer
98929,Masamitsu,Chepyzhov,1960-12-09,1989-06-05,9999-01-01,Senior Staff
98930,Reinhard,Ginesta,1961-09-06,1987-03-04,9999-01-01,Senior Staff
98931,Tomoyuki,Haumacher,1961-09-11,1991-09-17,9999-01-01,Senior Staff
98934,Aiichiro,Maginnis,1962-09-09,1990-11-21,9999-01-01,Senior Engineer
98937,Kerhong,Heiserman,1960-06-22,1989-07-11,9999-01-01,Technique Leader
98960,Heeju,Peha,1960-02-18,1991-08-08,9999-01-01,Senior Engineer
98975,Perry,Kaiser,1963-10-13,1989-06-24,9999-01-01,Staff
98980,Zsolt,Brandsma,1964-03-01,1985-07-21,9999-01-01,Staff
98982,Dinah,Passino,1960-06-18,1988-01-15,9999-01-01,Staff
98986,Aran,Billawala,1960-06-09,1987-12-02,9999-01-01,Engineer
